id,affiliation_name,affiliation_id
10.45974123/j4g8q17,"Center of Stem Cell and Regenerative Medicine, and Department of Neurology of the Second Affiliated Hospital, Zhejiang University School of Medicine",https://ror.org/059cjpv64
10.11730290/h5c6h96,"Department of Physics, Graduate School of Science, The University of Tokyo",https://ror.org/057zh3y96
10.8798986/f0d5g47,"Department of Complexity Science and Engineering, Graduate School of Frontier Science, The University of Tokyo",https://ror.org/057zh3y96
10.21146529/e3v3v49,"School of Psychology and Neuroscience, Centre of Biophotonics, University of St Andrews",https://ror.org/02wn5qz54
10.47042638/k8v9n38,"Graduate School of Informatics and Engineering, The University of Electro-Communications",https://ror.org/02x73b849
10.17739058/r2r5s39,IRCCS Humanitas Research Hospital,https://ror.org/05d538656
10.90350413/h4k4j76,"Department of Biomedical Sciences, Humanitas University",https://ror.org/020dggs04
10.76729783/r6q9b03,"Infectious Diseases Service Laboratory, Department of Medicine, Lausanne University Hospital, University Hospital of Lausanne",https://ror.org/05a353079
10.60667325/c0a9l74,"Mouse and Animal Pathology Laboratory, Fondazione Filarete",https://ror.org/032by2j30
10.34634423/e6u0l31,"Department of Veterinary Medicine, University of Milan",https://ror.org/00wjc7c48
10.61544882/i8z0g74,"Department of Clinical Sciences, University Fernando Pessoa Canarias",https://ror.org/00bqe3914
10.58736561/k8c8z26,"Department of Pediatrics, Hospital Universitario Virgen del Rocío",https://ror.org/04vfhnm78
10.50988756/n4b1o79,"Department of Pediatrics, Complejo Hospitalario Universitario Insular Materno Infantil",https://ror.org/044knj408
10.86676352/d9d7s10,"William Harvey Research Institute, Queen Mary University of London",https://ror.org/026zzn846
10.67134096/h9t5z83,"Ecological Chemistry, Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung",https://ror.org/032e6b942
10.34634532/g5c3x08,"GFZ German Research Centre for Geosciences, Telegrafenberg",https://ror.org/04z8jg394
10.96342868/z3d3g84,"Faculty of Geology, University of Warsaw",https://ror.org/039bjqg32
10.27496245/c1f8e99,"Research Centre in Kraków, Institute of Geological Sciences, Polish Academy of Sciences",https://ror.org/01dr6c206
10.63498973/m2z8v80,"Marine Biogeosciences, Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung",https://ror.org/032e6b942
10.95381134/c0p6p62,"Department of Biology, Southern Oregon University",https://ror.org/010kva064
10.29405734/t6a4u74,"School of Sustainability, Arizona State University",https://ror.org/03efmqc40
10.87770214/h9h1s57,"University of Washington, Department of Physiology & Biophysics",https://ror.org/00cvxb145
10.51455484/j7j5g44,"Department of Biochemistry and Biophysics, Oregon State University",https://ror.org/00ysfqy60
10.92832296/u8d8q51,"Department of Neuroscience, University of Texas at Austin",https://ror.org/00hj54h04
10.24975736/s2j0g12,"Graduate School of Comprehensive Human Sciences, University of Tsukuba",https://ror.org/02956yf07
10.1099605/l7m5c54,"Department of Molecular Neurobiology, Institute of Medicine, University of Tsukuba",https://ror.org/02956yf07
10.25369096/w9g3g84,"Laboratory of Molecular and Cellular Biology, Graduate School of Science and Engineering for Research, University of Toyama",https://ror.org/0445phv87
10.98843152/z2s6r33,"Graduate School of Nanobioscience, Yokohama City University",https://ror.org/0135d1r83
10.81173459/a6g7g15,"Exploratory Research Center on Life and Living Systems (ExCELLS), National Institutes of Natural Sciences",https://ror.org/005t7z309
10.54417663/t3q0l61,"National Institute for Physiological Sciences, National Institutes of Natural Sciences",https://ror.org/048v13307
10.47506228/e9l2q46,"Laboratoire de physique de l’École normale supérieure, CNRS, PSL University, Sorbonne Université, and Université de Paris",https://ror.org/02feahw73
10.45094003/p0s4j70,"CAS and Shandong Province Key Laboratory of Experimental Marine Biology, Institute of Oceanology; CAS Center for Ocean Mega-Science, Chinese Academy of Sciences",https://ror.org/018yw5541
10.48246244/z3d8w60,"College of Marine Sciences, University of Chinese Academy of Sciences",https://ror.org/05qbk4x57
10.88420024/q0g8b76,"Instituto de Investigación en Recursos Cinegéticos (IREC), CSIC-UCLM-JCC",https://ror.org/03b6f4629
10.51195980/h5d6u50,"Instituto Pirenaico de Ecologia (IPE), CSIC, Avda. Nuestra Señora de la Victoria",https://ror.org/039ssy097
10.57690310/c5b8k29,"Department of Oral Biochemistry, Korea Mouse Phenotype Center (KMPC), Dental Science Research Institute, School of Dentistry, Chonnam National University",https://ror.org/05kzjxq56
10.85089145/e4z7k15,"Department of Biochemistry and Cell Biology, BK21 Plus KNU Biomedical Convergence Program, Skeletal Diseases Analysis Center, Korea Mouse Phenotyping Center (KMPC), School of Medicine, Kyungpook National University",https://ror.org/040c17130
10.83048722/q9c0i88,"Department of Basic Veterinary Sciences, College of Veterinary Medicine, University of the Philippines Los Baños",https://ror.org/030s54078
10.63744946/s8i6f62,"Proteomics Core Facility, Biomedical Research Institute, Seoul National University Hospital",https://ror.org/01z4nnt86
10.9334770/f3y5p35,"Department of Microbiology, Department of Molecular Medicine (BK21plus), Chonnam National University Medical School",https://ror.org/00f200z37
10.56583218/r8w4y02,"Therapeutic & Biotechnology Division, Drug Discovery Platform Research Center, Research Institute of Chemical Technology (KRICT)",https://ror.org/043k4kk20
10.48689939/i7d4g56,"Research Center for Bioconvergence Analysis, Korea Basic Science Institute",https://ror.org/0417sdw47
10.18972407/s3z5c80,"Preclinical Research Center, Daegu-Gyeongbuk Medical Innovation Foundation",https://ror.org/05cc1v231
10.61424170/j0u6g55,"Department of Veterinary Anatomy and Animal Behavior, College of Veterinary Medicine and BK21 FOUR Program, Chonnam National University",https://ror.org/05kzjxq56
10.10817131/k0r6r46,"Department of Biological Sciences, University of Manitoba",https://ror.org/02gfys938
10.96857204/n6q2p55,"Department of Biology, Aarhus University",https://ror.org/01aj84f44
10.51637926/u1j6s53,"Department of Cellular and Molecular Biology, CSIC Centro de Investigaciones Biológicas",https://ror.org/04advdf21
10.23620494/d2a9v65,"Instituto de Tecnologías Biomédicas, Hospital Universitario Nuestra Señora de Candelaria",https://ror.org/005a3p084
10.51434927/d9c2f57,"Department of Infectious Diseases, Faculty of Medicine, Flowers Building, Imperial College",https://ror.org/041kmwe10
10.18159016/t8i2w96,"Department of Structural and Chemical Biology, CSIC Centro de Investigaciones Biológicas",https://ror.org/04advdf21
10.67120583/s6n1m01,"Division of Cell Biology, MRC Laboratory of Molecular Biology, Francis Crick Avenue",https://ror.org/00tw3jy02
10.6823418/h2m9v77,"School of Biotechnology and Biomolecular Sciences, UNSW Sydney",https://ror.org/03r8z3t63
10.18170540/m3m7o99,Prince of Wales Private Hospital,https://ror.org/022arq532
10.21278889/d1e3a36,Chris O’Brien Lifehouse,https://ror.org/00qeks103
10.29794437/q9f2u78,"Division of Infectious Disease, Department of Internal Medicine, University of Utah",https://ror.org/03r0ha626
10.7165020/j2p6b93,"Division of Microbiology & Immunology, Department of Pathology, University of Utah",https://ror.org/03r0ha626
10.70587439/g3g9s36,"Department of Surgery, School of Medicine, University of Utah",https://ror.org/03r0ha626
10.46448966/n8p0k80,"The Bennett Institute for Applied Data Science, Nuffield Department of Primary Care Health Sciences, University of Oxford",https://ror.org/052gg0110
10.56377891/w7g5h57,"Oxford Health Foundation Trust, Warneford Hospital",https://ror.org/03we1zb10
10.13642029/m4s1d84,Royal Devon University Healthcare NHS Foundation Trust,https://ror.org/02wnqcb97
10.12935114/x2a3k49,NHS England,https://ror.org/02wnqcb97
10.5352524/r9o1s80,Lancashire Teaching Hospitals NHS Foundation Trust,https://ror.org/02j7n9748
10.13710710/m0v4k94,Herefordshire and Worcestershire Health and Care NHS Trust,https://ror.org/03nkk3987
10.76198636/z1l9o51,"Department of Endocrinology, Morbid Obesity and Preventive Medicine, Oslo University Hospital",https://ror.org/00j9c2840
10.96902258/c7h1l21,"Institute of Clinical Medicine, Faculty of Medicine, University of Oslo",https://ror.org/01xtthb56
10.44973263/y2j4p97,"Department of Nutrition, Institute of Basic Medical Sciences, Faculty of Medicine, University of Oslo",https://ror.org/01xtthb56
10.75650685/y8o1d53,"The Frazer Institute, The University of Queensland",https://ror.org/00rqy9422
10.79517584/i5k1v32,"Department of Public Health and Nursing, K.G. Jebsen Center for Genetic Epidemiology, NTNU, Norwegian University of Science and Technology",https://ror.org/05xg72x27
10.16003657/g4g0x22,"Division of Endocrinology, Department of Medicine, David Geffen School of Medicine, University of California, Los Angeles",https://ror.org/046rm7j60
10.63124310/s3s8j97,"Division of Cardiology, Department of Medicine, David Geffen School of Medicine at UCLA",https://ror.org/046rm7j60
10.71877646/c7q0d09,"Departments of Population and Public Health Sciences, Keck School of Medicine, University of Southern California",https://ror.org/03taz7m60
10.20269817/o8f3b59,"Department of Biochemistry and Molecular Medicine, Keck School of Medicine, University of Southern California",https://ror.org/03taz7m60
10.65080290/t5y8a88,"Department of Chronic Diseases and Ageing, Norwegian Institute of Public Health",https://ror.org/046nvst19
10.12706266/p9f5d41,Vitas Ltd,https://ror.org/02ef5kc35
10.39017418/i8i1z78,"Department of Neurology, Massachusetts General Hospital, Harvard Medical School",https://ror.org/03vek6s52
10.4055219/p2l5u01,Massachusetts Alzheimer’s Disease Research Center,https://ror.org/05tb9de28
10.71435951/i8m6l72,"Department of Chemical Engineering, Stanford University",https://ror.org/00f54p054
10.76818587/n9j4d18,"Department of Molecular and Cellular Biology and Harvard Center for Biological Imaging, Harvard University",https://ror.org/03vek6s52
10.92795364/i3y6p63,"TB Modelling Group, TB Centre and Centre for Mathematical Modelling of Infectious Diseases, Department of Infectious Disease Epidemiology, London School of Hygiene & Tropical Medicine",https://ror.org/00a0jsq62
10.81281104/q8n5h79,International Centre for Diarrhoeal Disease Research,https://ror.org/04vsvr128
10.38709093/u3i1y76,"School of Public Health, Vita-Salute San Raffaele University",https://ror.org/01gmqr298
10.43811269/w0j9b63,"South West Sydney Clinical Campuses, University of New South Wales",https://ror.org/03r8z3t63
10.4954702/h8d0z38,Ingham Institute of Applied Medical Research,https://ror.org/03y4rnb63
10.99252678/a6f0d72,"James P. Grant School of Public Health, BRAC University",https://ror.org/00sge8677
10.43020076/v6r3d06,"Global Tuberculosis Programme, World Health Organization",https://ror.org/01f80g185
10.91066173/z5j8o48,"Department of Health Sciences, VU University",https://ror.org/008xxew50
10.96163799/j4m9n04,Woolcock Institute of Medical Research,https://ror.org/04hy0x592
10.22977976/q8n9p72,"Research Institute of Tuberculosis, Japan Anti-Tuberculosis Association",https://ror.org/012daep68
10.64583247/a1q0s84,Tropical Disease Foundation,https://ror.org/05jxxs868
10.65009573/u0s1o81,KNCV Tuberculosis Foundation,https://ror.org/0287mpm73
10.95123318/o6j2g16,"Department of Global Health and Amsterdam Institute for Global Health and Development, Amsterdam University Medical Centers, University of Amsterdam",https://ror.org/037n2rm85
10.68111952/r2a1p07,"Department of Psychology, UCLA",https://ror.org/046rm7j60
10.21481028/x3x1r65,"Department of Neurology, David Geffen School of Medicine, University of California, Los Angeles",https://ror.org/046rm7j60
10.77901906/x0n4x44,"Integrative Center for Learning and Memory, University of California, Los Angeles",https://ror.org/046rm7j60
10.40417806/y8p3m29,"Molecular, Cell and Developmental Biology, School of Life Sciences, University of Dundee",https://ror.org/03h2bxq36
10.28769911/x1r1f15,"Cell Signalling & Immunology, School of Life Sciences, University of Dundee",https://ror.org/03h2bxq36
10.98042056/m6s4l79,"Human Pluripotent Stem Cell Facility, School of Life Sciences, University of Dundee, Dow St, Dundee DD1 5EH",https://ror.org/03h2bxq36
10.2406745/q9v2i07,"Dundee Imaging Facility, School of Life Sciences, University of Dundee",https://ror.org/03h2bxq36
10.61224131/q7x3q05,"MRC Protein Phosphorylation and Ubiquitylation Unit, School of Life Sciences, University of Dundee",https://ror.org/01zg1tt02
10.49757456/s8s8y74,"Vollum Institute, Oregon Health and Science University",https://ror.org/009avj582
10.78443397/e6w4j11,"School of Electrical and Computer Engineering, Georgia Institute of Technology",https://ror.org/01zkghx44
10.61227254/j1h2c91,Graduate Program in Biomedical Engineering at Emory University and Georgia Tech,https://ror.org/03czfpz43
10.25406244/p2r6f69,"Department of Physiology and Pharmacology, Western University",https://ror.org/02grkyz14
10.77853915/r4m4a34,"Graduate Program in BioEngineering, Georgia Tech",https://ror.org/01zkghx44
10.25406133/z4o9r54,"Graduate Program in Electrical and Computer Engineering, Georgia Tech",https://ror.org/01zkghx44
10.81552072/x0c3u31,Zuckerman Mind Brain Behavior Institute at Columbia University,https://ror.org/00hj8s172
10.48443756/w5p6s27,Department of Biomedical Engineering at Emory University and Georgia Tech,https://ror.org/03czfpz43
10.7633904/j0n6j55,"Champalimaud Neuroscience Programme, Champalimaud Foundation",https://ror.org/03g001n57
10.11586032/d6j8w75,"Department of Biology, Tufts University",https://ror.org/05wvpxv85
10.74907731/p0l0s68,"Solomon H. Snyder Department of Neuroscience, Johns Hopkins School of Medicine",https://ror.org/037zgn354
10.62226421/z5n7p34,"Departments of Biomedical Engineering and Neurology, Johns Hopkins School of Medicine",https://ror.org/037zgn354
10.52024621/k3y7g80,"Department of Neurobiology & Anatomy, Drexel University, College of Medicine",https://ror.org/04bdffz58
10.68643081/i1u5d85,"Department of Physical Therapy and Rehabilitation Sciences, Drexel University College of Nursing and Health Professions",https://ror.org/04bdffz58
10.84238226/l5i7p39,"Department of Health and Rehabilitation Sciences, Temple University",https://ror.org/00kx1jb78
10.21058597/f2j3h97,"Chronic Disease Program, Ottawa Hospital Research Institute",https://ror.org/05jtef216
10.17240652/k3i6m09,"College of Life Sciences, Wuhan University",https://ror.org/033vjfk17
10.66498786/r9d9w25,"Departamento Química Física, Universidad Complutense de Madrid, Avda",https://ror.org/02p0gd045
10.81270124/s0w5t10,Instituto de Investigación Biomédica Hospital Doce de Octubre (imas12),https://ror.org/002x1sg85
